time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1475.652655833619,258794.984375,18.734085083007812,231.97330926469988,131.16442232228547,66886,0
1475.6730885580037,258789.0,18.733985900878906,231.97370270018362,131.16464409140252,66887,0
1475.6935214825571,258857.03125,18.73560905456543,231.97331345780987,131.16416691040408,66888,0
1475.71395430735,258839.359375,18.735097885131836,231.97381845243018,131.1649349624325,66889,0
1475.7343872323108,258885.375,18.735841751098633,231.9735765939688,131.16478312876643,66890,0
1475.7548199575103,258799.796875,18.734973907470703,231.97367423995505,131.16510603017386,66891,0
1475.7752527829434,258878.953125,18.736064910888672,231.97381016790604,131.16522983276198,66892,0
1475.7956857086028,258875.640625,18.736278533935547,231.97396723317368,131.16532084572182,66893,0
1475.8161184344426,258897.90625,18.73696517944336,231.97391236061853,131.16569438746586,66894,0
1475.836551260516,258884.96875,18.73701286315918,231.97392725973262,131.1652047544139,66895,0
1475.8569840867567,258904.609375,18.737564086914062,231.9741602560689,131.1654464478684,66896,0
1475.8774169132375,258893.0625,18.737804412841797,231.97436841797364,131.1657686540533,66897,0
1475.8978497400094,258915.015625,18.738195419311523,231.97397474790353,131.16551634320777,66898,0
1475.9182825668977,258913.671875,18.738819122314453,231.9737428987696,131.1655670015274,66899,0
1475.9387153940115,258949.703125,18.740705490112305,231.97409132075938,131.16600743534258,66900,128
1475.9591483213662,258936.515625,18.7396240234375,231.97431268813745,131.16590006870146,66901,0
1475.979581048945,258994.734375,18.740400314331055,231.97423475491843,131.16599287424955,66902,0
1476.0000138767646,258966.578125,18.740398406982422,231.9746466958253,131.1665785322725,66903,0
1476.0204468047596,258958.59375,18.739599227905273,231.97401665653166,131.16606396222414,66904,0
1476.0408795329859,258924.75,18.73954200744629,231.974287410667,131.1661847861999,66905,0
1476.0613123613803,258937.59375,18.739412307739258,231.97455932535533,131.1666960961541,66906,0
1476.0817452900155,258961.421875,18.740455627441406,231.97452501231078,131.1665121518923,66907,0
1476.1021781188756,258967.328125,18.740253448486328,231.9745260789988,131.1667746307923,66908,0
1476.1226109479758,258994.734375,18.740520477294922,231.97460508815047,131.16653156170585,66909,0
1476.1430437772506,258974.4375,18.740055084228516,231.9743361787925,131.16641329842741,66910,0
1476.163476606751,259009.8125,18.74073028564453,231.9744252871914,131.1669614287651,66911,0
1476.1839095364921,259019.4375,18.740867614746094,231.9743891219711,131.16679167197236,66912,0
1476.2043422664065,259028.46875,18.73955726623535,231.9746678910585,131.16728295496665,66913,0
1476.2247750966053,259038.84375,18.739768981933594,231.97461411411965,131.16748063804508,66914,0
1476.2452080269286,258994.515625,18.738983154296875,231.9746761682406,131.1673952778972,66915,0
1476.2656407575414,259010.640625,18.73936653137207,231.97517889764015,131.16722685935423,66916,0
1476.2860735883223,259028.921875,18.739538192749023,231.97422671906762,131.16770799723346,66917,0
1476.3065065194023,259019.9375,18.739606857299805,231.9748763295078,131.16739621183578,66918,0
1476.3269392505972,259045.9375,18.7403507232666,231.97478007256635,131.1682102983757,66919,8320
1476.3473721820774,258996.34375,18.73900604248047,231.97479858242335,131.16792164918039,66920,0
1476.3678050137387,259042.703125,18.740156173706055,231.97404351197125,131.16784363468585,66921,0
1476.388237745632,259002.375,18.740795135498047,231.97460702767003,131.16804477911717,66922,8192
1476.4086706777525,259006.390625,18.739633560180664,231.97479709686345,131.16839436111067,66923,128
1476.4291035100541,259023.90625,18.739933013916016,231.97482350236564,131.16759241668734,66924,0
1476.449536242646,258981.921875,18.74129295349121,231.9749536978557,131.16848341874942,66925,0
